Year_Birth,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,number_of_progeny,years_since_joining_company,MntProds,AcceptedCmp,NumAllPurchases,Age,Total_Children,Family_Size,Has_Children,Has_Teenagers,Has_Young_Kids,Child_Dependency_Ratio,Income_Per_Person,Is_High_Income,Total_Spending,Spending_Per_Income,Spending_Per_Person,Avg_Monthly_Spending,Wine_Preference,Fruit_Preference,Meat_Preference,Fish_Preference,Sweet_Preference,Gold_Preference,Luxury_Spending,Essential_Spending,Luxury_Ratio,Essential_Ratio,Web_Purchase_Ratio,Store_Purchase_Ratio,Catalog_Purchase_Ratio,Deal_Purchase_Ratio,Channels_Used,Is_Multi_Channel,Deal_Sensitivity,Is_Deal_Hunter,Avg_Purchase_Frequency,Days_Between_Purchases,Avg_Spending_Per_Purchase,Campaign_Response_Rate,Is_Campaign_Responsive,Web_Visits_Per_Month,Web_Visits_Per_Purchase,Web_Conversion_Rate,Is_Web_Browser,Satisfaction_Score,Is_Recent_Customer,Customer_Lifetime_Value,Annual_Value,Loyalty_Score,Education_encoded,Income_Age_Interaction,Family_Income_Interaction,Spending_Age_Interaction,Income_Education_Interaction,Purchases_Per_Visit,Spending_Per_Visit,Income_Squared,Total_Spending_Squared,Age_Squared,Recency_Squared,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Widow,Age_Group_Young,Age_Group_Middle,Age_Group_Senior,Generation_Baby_Boomer,Generation_Gen_X,Generation_Millennial,Generation_Silent,Income_Quintile_Q1,Income_Quintile_Q2,Income_Quintile_Q3,Income_Quintile_Q4,Income_Quintile_Q5,Spending_Tier_Low,Spending_Tier_Medium,Spending_Tier_High,Income_Tier_Low,Income_Tier_Medium,Income_Tier_High,Life_Stage_Empty_Nesters,Life_Stage_Middle_Couple,Life_Stage_Middle_Family,Life_Stage_Senior_Family,Life_Stage_Young_Couple,Life_Stage_Young_Family,Life_Stage_Young_Single,Customer_Type_Campaign_Responsive,Customer_Type_Deal_Hunter,Customer_Type_High_Value_Store,Customer_Type_High_Value_Web,Customer_Type_Luxury_Buyer,Customer_Type_Regular_Customer,Recency_Group_Active,Recency_Group_Moderate,Recency_Group_Inactive,Preferred_Channel_NumCatalogPurchases,Preferred_Channel_NumStorePurchases,Preferred_Channel_NumWebPurchases,Cluster,Cluster_Name
1973,43050.0,1,0,10,30,5,24,6,3,8,2,2,0,4,5,0,0,0,0,0,0,0,1,11,76,0,8,52,1,3,1,0,1,0.3333333333333333,14350.0,0,76,0.001765348075538315,25.333333333333332,0.5714285714285714,0.38961038961038963,0.06493506493506493,0.3116883116883117,0.07792207792207792,0.03896103896103896,0.1038961038961039,38,35,0.4935064935064935,0.45454545454545453,0.2222222222222222,0.4444444444444444,0.0,0.2222222222222222,2,1,0.2222222222222222,1,0.6666666666666666,446.1111111111111,8.444444444444445,0.0,0,5,1.6666666666666667,0.3333333333333333,0,0.0,1,76,6.333333333333333,0.0,2,2238600.0,129150.0,3952,86100.0,0.3333333333333333,12.666666666666666,1853302500.0,5776,2704,100,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,Standard Customers Group 0
1977,42997.0,1,1,91,4,0,5,0,1,5,1,1,0,2,7,0,0,0,0,0,0,0,2,12,15,0,4,48,2,3,1,1,1,0.6666666666666666,14332.333333333334,0,15,0.00034885343504349037,5.0,0.10344827586206896,0.25,0.0,0.3125,0.0,0.0625,0.3125,9,5,0.5625,0.3125,0.2,0.4,0.0,0.2,2,1,0.2,1,0.3076923076923077,876.0,3.0,0.0,0,7,3.5,0.125,1,0.0,0,15,1.1538461538461537,0.0,3,2063856.0,128991.0,720,128991.0,0.125,1.875,1848742009.0,225,2304,8281,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,Standard Customers Group 0
1963,48918.0,1,1,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,0,2,11,62,0,7,62,2,3,1,1,1,0.6666666666666666,16306.0,0,62,0.001267401214252131,20.666666666666668,0.46616541353383456,0.8253968253968254,0.0,0.14285714285714285,0.0,0.0,0.015873015873015872,53,9,0.8412698412698413,0.14285714285714285,0.125,0.5,0.0,0.25,2,1,0.25,1,0.5833333333333334,501.875,7.75,0.0,0,4,2.0,0.2,0,0.0,1,62,5.166666666666667,0.0,3,3032916.0,146754.0,3844,146754.0,0.2,12.4,2392970724.0,3844,3844,441,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,Standard Customers Group 0
1954,60033.0,0,1,28,62,1,57,19,11,48,2,2,1,5,2,0,0,0,0,0,0,0,1,11,198,0,10,71,1,3,1,1,0,0.3333333333333333,20011.0,0,198,0.003298131059066529,66.0,1.4887218045112782,0.31155778894472363,0.005025125628140704,0.2864321608040201,0.09547738693467336,0.05527638190954774,0.24120603015075376,110,77,0.5527638190954773,0.3869346733668342,0.18181818181818182,0.45454545454545453,0.09090909090909091,0.18181818181818182,3,1,0.18181818181818182,1,0.8333333333333334,365.0,18.0,0.0,0,2,0.6666666666666666,0.6666666666666666,0,0.0,1,198,16.5,0.0,2,4262343.0,180099.0,14058,120066.0,0.6666666666666666,66.0,3603961089.0,39204,5041,784,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,Standard Customers Group 0
1978,34043.0,1,0,97,20,2,14,3,0,10,1,2,0,2,9,0,0,0,0,0,0,0,1,12,49,0,5,47,1,3,1,0,1,0.3333333333333333,11347.666666666666,0,49,0.0014393138291622606,16.333333333333332,0.33793103448275863,0.4,0.04,0.28,0.06,0.0,0.2,30,19,0.6,0.38,0.3333333333333333,0.3333333333333333,0.0,0.16666666666666666,2,1,0.16666666666666666,1,0.38461538461538464,730.0,8.166666666666666,0.0,0,9,3.0,0.2,1,0.0,0,49,3.769230769230769,0.0,3,1600021.0,102129.0,2303,102129.0,0.2,4.9,1158925849.0,2401,2209,9409,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,Standard Customers Group 0
1966,57811.0,0,1,49,545,7,114,37,21,78,5,7,2,11,5,0,1,0,0,0,0,0,1,12,802,1,25,59,1,3,1,1,0,0.3333333333333333,19270.333333333332,0,802,0.013872552411264097,267.3333333333333,5.531034482758621,0.6787048567870486,0.008717310087173101,0.14196762141967623,0.0460772104607721,0.026151930261519303,0.09713574097135741,623,158,0.775840597758406,0.19676214196762143,0.2692307692307692,0.4230769230769231,0.07692307692307693,0.19230769230769232,3,1,0.19230769230769232,1,1.9230769230769231,168.46153846153845,30.846153846153847,0.2,1,5,0.625,1.1666666666666667,0,0.2,0,802,61.69230769230769,2.4000000000000004,1,3410849.0,173433.0,47318,57811.0,1.1666666666666667,133.66666666666666,3342111721.0,643204,3481,2401,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,Premium Luxury Buyers
1946,78569.0,0,0,14,558,79,622,207,175,95,1,4,6,4,1,0,0,1,0,0,0,1,0,11,1736,1,15,79,0,2,0,0,0,0.0,39284.5,1,1736,0.022094947180857832,868.0,13.052631578947368,0.32124352331606215,0.04548071387449626,0.35808865860679334,0.11917098445595854,0.10074841681059298,0.05469199769717904,653,908,0.37593552101324124,0.5227403569372481,0.25,0.25,0.375,0.0625,3,1,0.0625,0,1.25,250.9375,108.5,0.2,1,1,0.2,2.0,0,0.2,1,1736,144.66666666666666,2.2,1,6206951.0,157138.0,137144,78569.0,2.0,868.0,6173087761.0,3013696,6241,196,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,Premium Luxury Buyers
1978,7500.0,1,1,5,6,5,4,13,4,25,4,2,1,3,6,0,0,0,0,0,0,0,2,13,57,0,10,47,2,3,1,1,1,0.6666666666666666,2500.0,0,57,0.007598986801759766,19.0,0.3630573248407643,0.10344827586206896,0.08620689655172414,0.06896551724137931,0.22413793103448276,0.06896551724137931,0.43103448275862066,31,22,0.5344827586206896,0.3793103448275862,0.18181818181818182,0.2727272727272727,0.09090909090909091,0.36363636363636365,3,1,0.36363636363636365,1,0.7142857142857143,431.3636363636364,5.181818181818182,0.0,0,6,2.0,0.2857142857142857,0,0.0,1,57,4.071428571428571,0.0,1,352500.0,22500.0,2679,7500.0,0.2857142857142857,8.142857142857142,56250000.0,3249,2209,25,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,Standard Customers Group 0
1971,157733.0,1,0,37,39,1,9,2,0,8,0,1,0,1,1,0,0,0,0,0,0,0,1,12,59,0,2,54,1,3,1,0,1,0.3333333333333333,52577.666666666664,1,59,0.00037404744696767974,19.666666666666668,0.4068965517241379,0.65,0.016666666666666666,0.15,0.03333333333333333,0.0,0.13333333333333333,47,12,0.7833333333333333,0.2,0.3333333333333333,0.3333333333333333,0.0,0.0,2,1,0.0,0,0.15384615384615385,1460.0,19.666666666666668,0.0,0,1,0.5,0.5,0,0.0,0,59,4.538461538461538,0.0,2,8517582.0,473199.0,3186,315466.0,0.5,29.5,24879699289.0,3481,2916,1369,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,Standard Customers Group 0
1953,94384.0,0,0,62,1111,24,790,160,45,172,0,5,8,5,2,0,1,1,1,0,0,1,0,12,2302,3,18,72,0,2,0,0,0,0.0,47192.0,1,2302,0.02438946866557186,1151.0,15.875862068965517,0.4824142422926617,0.010421189752496743,0.3430308293530178,0.0694745983499783,0.019539730785931395,0.07468519322622666,1283,974,0.5570994355188884,0.4229266174554928,0.2631578947368421,0.2631578947368421,0.42105263157894735,0.0,3,1,0.0,0,1.3846153846153846,230.52631578947367,121.15789473684211,0.6,1,2,0.3333333333333333,1.6666666666666667,0,0.6,0,2302,177.07692307692307,7.199999999999999,1,6795648.0,188768.0,165744,94384.0,1.6666666666666667,767.3333333333334,8908339456.0,5299204,5184,3844,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,Premium Luxury Buyers
1985,23148.0,0,0,83,4,6,8,6,3,10,1,2,0,3,7,0,0,0,0,0,0,0,0,11,37,0,6,40,0,2,0,0,0,0.0,11574.0,0,37,0.0015983411810445375,18.5,0.2781954887218045,0.10526315789473684,0.15789473684210525,0.21052631578947367,0.15789473684210525,0.07894736842105263,0.2631578947368421,14,20,0.3684210526315789,0.5263157894736842,0.2857142857142857,0.42857142857142855,0.0,0.14285714285714285,2,1,0.14285714285714285,0,0.5,573.5714285714286,5.285714285714286,0.0,0,7,2.3333333333333335,0.25,1,0.0,0,37,3.0833333333333335,0.0,2,925920.0,46296.0,1480,46296.0,0.25,4.625,535829904.0,1369,1600,6889,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Standard Customers Group 0
1970,44267.0,1,1,48,183,5,65,3,5,49,5,5,2,4,9,0,0,0,0,0,0,0,2,12,310,0,16,55,2,3,1,1,1,0.6666666666666666,14755.666666666666,0,310,0.0070028011204481795,103.33333333333333,2.1379310344827585,0.5884244372990354,0.01607717041800643,0.2090032154340836,0.00964630225080386,0.01607717041800643,0.15755627009646303,232,73,0.7459807073954984,0.2347266881028939,0.29411764705882354,0.23529411764705882,0.11764705882352941,0.29411764705882354,3,1,0.29411764705882354,1,1.2307692307692308,257.6470588235294,18.235294117647058,0.0,0,9,1.5,0.5,1,0.0,0,310,23.846153846153847,0.0,1,2434685.0,132801.0,17050,44267.0,0.5,31.0,1959567289.0,96100,3025,2304,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,Standard Customers Group 0
1979,71626.0,0,0,94,546,72,376,94,145,72,1,5,5,8,3,0,1,0,0,0,0,0,0,13,1305,1,19,46,0,2,0,0,0,0.0,35813.0,1,1305,0.018219386544180267,652.5,8.312101910828025,0.41807044410413474,0.055130168453292494,0.2879019908116386,0.07197549770290965,0.1110260336906585,0.055130168453292494,618,542,0.47320061255742724,0.41500765696784075,0.25,0.4,0.25,0.05,3,1,0.05,0,1.3571428571428572,237.25,65.25,0.2,1,3,0.5,1.25,0,0.2,0,1305,93.21428571428571,2.6,1,3294796.0,143252.0,60030,71626.0,1.25,326.25,5130283876.0,1703025,2116,8836,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,Premium Luxury Buyers
1966,60894.0,0,1,61,606,7,155,10,0,54,5,10,3,8,7,0,0,0,0,0,0,0,1,12,832,0,26,59,1,3,1,1,0,0.3333333333333333,20298.0,0,832,0.013662862303965843,277.3333333333333,5.7379310344827585,0.7274909963985594,0.008403361344537815,0.18607442977190877,0.012004801920768308,0.0,0.06482593037214886,660,172,0.7923169267707083,0.2064825930372149,0.37037037037037035,0.2962962962962963,0.1111111111111111,0.18518518518518517,3,1,0.18518518518518517,1,2.0,162.22222222222223,30.814814814814813,0.0,0,7,0.6363636363636364,1.25,1,0.0,0,832,64.0,0.0,1,3592746.0,182682.0,49088,60894.0,1.25,104.0,3708079236.0,692224,3481,3721,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,Premium Luxury Buyers
1976,50200.0,1,1,70,266,6,51,8,6,64,6,7,1,5,8,0,0,0,0,0,0,0,2,12,401,0,19,49,2,4,1,1,1,0.5,12550.0,0,401,0.007987888687476345,100.25,2.7655172413793103,0.6616915422885572,0.014925373134328358,0.12686567164179105,0.01990049751243781,0.014925373134328358,0.15920398009950248,330,65,0.8208955223880597,0.16169154228855723,0.35,0.25,0.05,0.3,3,1,0.3,1,1.4615384615384615,219.0,20.05,0.0,0,8,1.0,0.7777777777777778,1,0.0,0,401,30.846153846153847,0.0,1,2459800.0,200800.0,19649,50200.0,0.7777777777777778,44.55555555555556,2520040000.0,160801,2401,4900,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,Standard Customers Group 0
1965,81051.0,0,0,43,1142,29,249,38,29,14,1,5,5,12,2,0,1,1,0,0,0,0,0,11,1501,2,23,60,0,2,0,0,0,0.0,40525.5,1,1501,0.01851897547253615,750.5,11.285714285714286,0.7603195739014648,0.019307589880159785,0.16577896138482023,0.02529960053262317,0.019307589880159785,0.009320905459387484,1156,316,0.7696404793608522,0.2103861517976032,0.20833333333333334,0.5,0.20833333333333334,0.041666666666666664,3,1,0.041666666666666664,0,1.9166666666666667,167.29166666666666,62.541666666666664,0.4,1,2,0.3333333333333333,1.6666666666666667,0,0.4,0,1501,125.08333333333333,4.4,3,4863060.0,162102.0,90060,243153.0,1.6666666666666667,500.3333333333333,6569264601.0,2253001,3600,1849,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,Premium Luxury Buyers
1982,65169.0,0,0,23,1074,0,69,0,0,46,1,10,4,13,6,1,0,1,1,1,0,1,0,11,1189,4,28,43,0,2,0,0,0,0.0,32584.5,0,1189,0.01824459106951051,594.5,8.93984962406015,0.9025210084033614,0.0,0.05798319327731093,0.0,0.0,0.03865546218487395,1120,69,0.9411764705882353,0.05798319327731093,0.3448275862068966,0.4482758620689655,0.13793103448275862,0.034482758620689655,3,1,0.034482758620689655,0,2.3333333333333335,138.44827586206895,41.0,0.8,1,6,0.5454545454545454,1.4285714285714286,0,0.8,1,1189,99.08333333333333,8.8,1,2802267.0,130338.0,51127,65169.0,1.4285714285714286,169.85714285714286,4246998561.0,1413721,1849,529,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,Premium Luxury Buyers
1972,59868.0,0,1,37,771,51,154,54,10,154,7,11,2,12,6,0,0,0,0,0,0,0,1,12,1194,0,32,53,1,3,1,1,0,0.3333333333333333,19956.0,0,1194,0.019943543403096762,398.0,8.23448275862069,0.6451882845188285,0.042677824267782424,0.12887029288702928,0.045188284518828455,0.008368200836820083,0.12887029288702928,925,259,0.7740585774058577,0.21673640167364017,0.3333333333333333,0.36363636363636365,0.06060606060606061,0.21212121212121213,3,1,0.21212121212121213,1,2.4615384615384617,132.72727272727272,36.18181818181818,0.0,0,6,0.5,1.5714285714285714,0,0.0,0,1194,91.84615384615384,0.0,1,3173004.0,179604.0,63282,59868.0,1.5714285714285714,170.57142857142858,3584177424.0,1425636,2809,1369,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,Premium Luxury Buyers
1960,65695.0,0,1,50,371,32,189,0,58,6,2,5,4,10,4,0,0,0,0,0,0,0,1,11,656,0,21,65,1,3,1,1,0,0.3333333333333333,21898.333333333332,0,656,0.009985387238188018,218.66666666666666,4.932330827067669,0.5646879756468798,0.0487062404870624,0.2876712328767123,0.0,0.0882800608828006,0.0091324200913242,377,221,0.573820395738204,0.3363774733637747,0.22727272727272727,0.45454545454545453,0.18181818181818182,0.09090909090909091,3,1,0.09090909090909091,0,1.75,182.5,29.818181818181817,0.0,0,4,0.6666666666666666,1.0,0,0.0,0,656,54.666666666666664,0.0,3,4270175.0,197085.0,42640,197085.0,1.0,131.2,4315833025.0,430336,4225,2500,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,Premium Luxury Buyers
1956,64857.0,0,0,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,0,0,13,1540,0,23,69,0,1,0,0,0,0.0,64857.0,0,1540,0.023744179592340188,1540.0,9.80891719745223,0.36080467229072033,0.009085009733939001,0.4652822842310188,0.136275146009085,0.0,0.027903958468526932,599,941,0.3887086307592472,0.6106424399740429,0.2916666666666667,0.4166666666666667,0.20833333333333334,0.041666666666666664,3,1,0.041666666666666664,0,1.6428571428571428,197.70833333333334,64.16666666666667,0.0,0,4,0.5,1.4,0,0.0,0,1540,110.0,0.0,2,4475133.0,64857.0,106260,129714.0,1.4,308.0,4206430449.0,2371600,4761,6084,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,Premium Luxury Buyers
1965,45143.0,0,1,74,202,5,74,11,5,14,3,6,1,5,7,0,0,0,0,0,0,0,1,12,311,0,15,60,1,3,1,1,0,0.3333333333333333,15047.666666666666,0,311,0.006889066099592415,103.66666666666667,2.1448275862068966,0.6474358974358975,0.016025641025641024,0.23717948717948717,0.035256410256410256,0.016025641025641024,0.04487179487179487,216,90,0.6923076923076923,0.28846153846153844,0.375,0.3125,0.0625,0.1875,3,1,0.1875,1,1.1538461538461537,273.75,19.4375,0.0,0,7,1.0,0.75,1,0.0,0,311,23.923076923076923,0.0,2,2708580.0,135429.0,18660,90286.0,0.75,38.875,2037890449.0,96721,3600,5476,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,Standard Customers Group 0
1955,74805.0,0,1,14,209,162,209,41,162,37,5,4,7,10,2,0,0,0,0,0,0,0,1,12,820,0,26,70,1,3,1,1,0,0.3333333333333333,24935.0,1,820,0.01096168756516857,273.3333333333333,5.655172413793103,0.2545676004872107,0.19732034104750304,0.2545676004872107,0.049939098660170524,0.19732034104750304,0.04506699147381242,246,412,0.29963459196102316,0.5018270401948843,0.14814814814814814,0.37037037037037035,0.25925925925925924,0.18518518518518517,3,1,0.18518518518518517,1,2.0,162.22222222222223,30.37037037037037,0.0,0,2,0.4,1.3333333333333333,0,0.0,1,820,63.07692307692308,0.0,2,5236350.0,224415.0,57400,149610.0,1.3333333333333333,273.3333333333333,5595788025.0,672400,4900,196,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,Premium Luxury Buyers
1989,59060.0,1,0,77,35,40,111,36,40,12,3,3,1,7,4,0,0,0,0,0,0,0,1,11,274,0,14,36,1,3,1,0,1,0.3333333333333333,19686.666666666668,0,274,0.004639271261915647,91.33333333333333,2.0601503759398496,0.12727272727272726,0.14545454545454545,0.4036363636363636,0.13090909090909092,0.14545454545454545,0.04363636363636364,47,187,0.1709090909090909,0.68,0.2,0.4666666666666667,0.06666666666666667,0.2,3,1,0.2,1,1.1666666666666667,267.6666666666667,18.266666666666666,0.0,0,4,1.0,0.6,0,0.0,0,274,22.833333333333332,0.0,2,2126160.0,177180.0,9864,118120.0,0.6,54.8,3488083600.0,75076,1296,5929,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Standard Customers Group 0
1962,27238.0,1,1,39,37,0,17,0,0,3,3,3,0,3,9,0,0,0,0,0,0,0,2,12,57,0,9,63,2,3,1,1,1,0.6666666666666666,9079.333333333334,0,57,0.0020925878336209114,19.0,0.3931034482758621,0.6379310344827587,0.0,0.29310344827586204,0.0,0.0,0.05172413793103448,40,17,0.6896551724137931,0.29310344827586204,0.3,0.3,0.0,0.3,2,1,0.3,1,0.6923076923076923,438.0,5.7,0.0,0,9,2.25,0.3,1,0.0,0,57,4.384615384615385,0.0,3,1715994.0,81714.0,3591,81714.0,0.3,5.7,741908644.0,3249,3969,1521,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,Standard Customers Group 0
1965,47009.0,0,1,89,171,45,73,59,10,90,4,3,2,8,4,0,0,0,0,0,0,0,1,12,448,0,17,60,1,3,1,1,0,0.3333333333333333,15669.666666666666,0,448,0.009529887258030206,149.33333333333334,3.089655172413793,0.38084632516703787,0.10022271714922049,0.16258351893095768,0.13140311804008908,0.022271714922048998,0.20044543429844097,261,177,0.5812917594654788,0.39420935412026725,0.16666666666666666,0.4444444444444444,0.1111111111111111,0.2222222222222222,3,1,0.2222222222222222,1,1.3076923076923077,243.33333333333334,24.88888888888889,0.0,0,4,1.0,0.6,0,0.0,0,448,34.46153846153846,0.0,1,2820540.0,141027.0,26880,47009.0,0.6,89.6,2209846081.0,200704,3600,7921,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,Standard Customers Group 0
1973,46094.0,1,1,62,12,2,20,3,2,5,1,1,0,3,7,0,0,0,0,0,0,0,2,11,44,0,5,52,2,4,1,1,1,0.5,11523.5,0,44,0.000954550385074303,11.0,0.3308270676691729,0.26666666666666666,0.044444444444444446,0.4444444444444444,0.06666666666666667,0.044444444444444446,0.1111111111111111,17,25,0.37777777777777777,0.5555555555555556,0.16666666666666666,0.5,0.0,0.16666666666666666,2,1,0.16666666666666666,1,0.4166666666666667,669.1666666666666,7.333333333333333,0.0,0,7,3.5,0.125,1,0.0,0,44,3.6666666666666665,0.0,2,2396888.0,184376.0,2288,92188.0,0.125,5.5,2124656836.0,1936,2704,3844,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Standard Customers Group 0
1972,40321.0,1,1,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,0,2,12,102,0,8,53,2,4,1,1,1,0.5,10080.25,0,102,0.0025296364267645456,25.5,0.7034482758620689,0.42718446601941745,0.038834951456310676,0.20388349514563106,0.05825242718446602,0.0,0.2621359223300971,71,31,0.6893203883495146,0.30097087378640774,0.3333333333333333,0.3333333333333333,0.0,0.2222222222222222,2,1,0.2222222222222222,1,0.6153846153846154,486.6666666666667,11.333333333333334,0.0,0,7,1.75,0.375,1,0.0,0,102,7.846153846153846,0.0,1,2137013.0,161284.0,5406,40321.0,0.375,12.75,1625783041.0,10404,2809,3481,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,Standard Customers Group 0
1984,37235.0,1,0,68,20,2,9,4,6,20,1,1,1,2,4,0,0,0,0,0,0,0,1,11,61,0,5,41,1,3,1,0,1,0.3333333333333333,12411.666666666666,0,61,0.0016381995917928887,20.333333333333332,0.45864661654135336,0.3225806451612903,0.03225806451612903,0.14516129032258066,0.06451612903225806,0.0967741935483871,0.3225806451612903,40,15,0.6451612903225806,0.24193548387096775,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,3,1,0.16666666666666666,1,0.4166666666666667,669.1666666666666,10.166666666666666,0.0,0,4,2.0,0.2,0,0.0,0,61,5.083333333333333,0.0,1,1526635.0,111705.0,2501,37235.0,0.2,12.2,1386445225.0,3721,1681,4624,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,Standard Customers Group 0
1960,81843.0,0,0,13,779,86,537,34,69,138,1,5,9,12,3,0,0,0,0,0,0,0,0,12,1643,0,27,65,0,2,0,0,0,0.0,40921.5,1,1643,0.020074776403890326,821.5,11.331034482758621,0.4738442822384428,0.052311435523114354,0.3266423357664234,0.02068126520681265,0.041970802919708027,0.08394160583941605,917,657,0.5577858880778589,0.39963503649635035,0.17857142857142858,0.42857142857142855,0.32142857142857145,0.03571428571428571,3,1,0.03571428571428571,0,2.076923076923077,156.42857142857142,58.67857142857143,0.0,0,3,0.5,1.25,0,0.0,1,1643,126.38461538461539,0.0,2,5319795.0,163686.0,106795,163686.0,1.25,410.75,6698276649.0,2699449,4225,169,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,Premium Luxury Buyers
